"","track.id","artist.id","track.name","artist.name","track.popularity","artist.followes.total","artist.popularity","toplist.country"
"546","0lr8HEEQBvIpDE9xGchTgW","75MOYjGEyyH5U4ZFHOPvxR","If We Ever Meet Again","Lim Young Woong",53,35690,50,"Korea"
"547","0O6u0VJ46W86TxN9wgyqDj","246dkjvS1zLTtiykXe5h60","I Like You (A Happier Song) (with Doja Cat)","Post Malone",79,37070325,88,"Korea"
"548","0O6u0VJ46W86TxN9wgyqDj","5cj0lLjcoR7YOSnhnX0Po5","I Like You (A Happier Song) (with Doja Cat)","Doja Cat",79,19248569,88,"Korea"
"549","296nXCOv97WJNRWzIBQnoj","4SpbR6yFEvexJuaBpgAU5p","FEARLESS","LE SSERAFIM",84,252438,68,"Korea"
"550","0IGUXY4JbK18bu9oD4mPIm","2AfmfGFbe0A0WsTYm0SDTx","TOMBOY","(G)I-DLE",81,3557944,72,"Korea"
"551","4Dvkj6JhhA12EX05fT7y2e","6KImCVD70vtIoJWnq6nGn3","As It Was","Harry Styles",91,21141704,94,"Korea"
"552","5oH4DQAuu1J1800RzUsBWa","2dd5mrQZvg6SmahdgVKDzh","That That (prod. & feat. SUGA of BTS)","PSY",86,1380883,71,"Korea"
"553","5oH4DQAuu1J1800RzUsBWa","0ebNdVaOfp6N0oZ1guIxM8","That That (prod. & feat. SUGA of BTS)","SUGA",86,1479213,72,"Korea"
"554","2gzhQaCTeNgxpeB2TPllyY","1oSPZhvZMIrWW5I41kPkkY","With you","Jimin",86,1242465,69,"Korea"
"555","2gzhQaCTeNgxpeB2TPllyY","3OBkZ9NG8F0Fn4oNpg0yuU","With you","HA SUNG WOON",86,204293,69,"Korea"
"556","0E5HSVbQI8O17Ez9wirh1c","75MOYjGEyyH5U4ZFHOPvxR","Our Blues, Our Life","Lim Young Woong",51,35690,50,"Korea"
"557","0CatzXH85XWyBqqdB6qPMB","1gBUSTR3TyDdTVFIaQnc02","Beatbox","NCT DREAM",72,4931417,73,"Korea"
"558","3TSLqZssCoCdDlMhCJ08XW","4Kxlr1PRlDKEB0ekOCyHgX","Still Life","BIGBANG",75,4827307,67,"Korea"
"559","32vE1nuG8T9c8bhmZdRY6d","246dkjvS1zLTtiykXe5h60","Cooped Up (with Roddy Ricch)","Post Malone",73,37070325,88,"Korea"
"560","32vE1nuG8T9c8bhmZdRY6d","757aE44tKEUQEqRuT6GnEB","Cooped Up (with Roddy Ricch)","Roddy Ricch",73,7977807,80,"Korea"
"561","0ZP5YAuuGXeoMv99yVi0Mw","75MOYjGEyyH5U4ZFHOPvxR","I Love You","Lim Young Woong",48,35690,50,"Korea"
"562","40o7HHRp9LgwuWtWyjNzvc","75MOYjGEyyH5U4ZFHOPvxR","Rainbow","Lim Young Woong",48,35690,50,"Korea"
"563","2X45nVBeYzmDlrXji9Av0Q","6k4r73Wq8nhkCDoUsECL1e","Love, Maybe","MeloMance",71,151241,56,"Korea"
"564","1jIMjbzcGCcCQn5iMu9CUc","6VuMaDnrHyPL1p4EHjYLi7","That's Hilarious","Charlie Puth",81,16245294,80,"Korea"
"565","6I2tqFhk8tq69iursYxuxd","7nqOGRxlXj7N2JYbgNEjYH","HOT","SEVENTEEN",77,6882266,76,"Korea"
"566","3oiMjDZ1bShIpFfOQf55IW","5NUVwRESNqYBUTRbiATjy7","LOVE me","BE'O",66,117709,57,"Korea"
"567","2oBMZYteeO8DyXV9gDx6Za","1z4g3DjTBBZKhvAroFlhOM","Feel My Rhythm","Red Velvet",79,6997253,72,"Korea"
"568","4rMEoXVYww6Xy7q9wSj4gy","75MOYjGEyyH5U4ZFHOPvxR","Love Always Run Away","Lim Young Woong",52,35690,50,"Korea"
"569","5PjdY0CKGZdEuoNab3yDmX","2tIP7SsRs7vjIcLrU85W8J","STAY (with Justin Bieber)","The Kid LAROI",87,3740595,83,"Korea"
"570","5PjdY0CKGZdEuoNab3yDmX","1uNFoZAHBGtllmzznpCI3s","STAY (with Justin Bieber)","Justin Bieber",87,61412393,91,"Korea"
"571","0oaFCNSvLVBpHKB3ep9qMI","75MOYjGEyyH5U4ZFHOPvxR","A bientot","Lim Young Woong",46,35690,50,"Korea"
"572","3AVXwaOGCEL8cmBecfcsFJ","6VuMaDnrHyPL1p4EHjYLi7","Light Switch","Charlie Puth",80,16245294,80,"Korea"
"573","5xBlyMehStMvqToNTDxVFT","75MOYjGEyyH5U4ZFHOPvxR","Lovely Touch","Lim Young Woong",46,35690,50,"Korea"
"574","5uFqjHOo3Sh0bVPCKf3DdH","6YVMFz59CuY7ngCxTxjpxE","Illusion","aespa",70,2027335,69,"Korea"
"575","0UnOf7i44YK0ULpkEGHe4R","4rxWm4OrS8IRQ3YxDUwnJA","Dear my X","KyoungSeo",50,6309,38,"Korea"
"576","7n2FZQsaLb7ZRfRPfEeIvr","6RHTUrRF63xao58xh9FXYJ","ELEVEN","IVE",80,668639,71,"Korea"
"577","6KCLKs7Annwyp8JIRQ3vzh","75MOYjGEyyH5U4ZFHOPvxR","Father","Lim Young Woong",45,35690,50,"Korea"
"578","378rEXHV5mSJukeHSNRWgj","75MOYjGEyyH5U4ZFHOPvxR","Love Letter","Lim Young Woong",45,35690,50,"Korea"
"579","1qEmFfgcLObUfQm0j1W2CK","6KImCVD70vtIoJWnq6nGn3","Late Night Talking","Harry Styles",93,21141704,94,"Korea"
"580","4bZZVcgWWMWPBwzTTp642w","3Nrfpe0tUJi4K4DXYWgMUX","Filter","BTS",77,50272154,90,"Korea"
"581","5quFr5s5PXYfUX5jV2EBZ1","4XDi67ZENZcbfKnvMnTYsI","GANADARA (Feat. IU)","Jay Park",72,1721833,67,"Korea"
"582","5quFr5s5PXYfUX5jV2EBZ1","3HqSLMAZ3g3d5poNaI7GOU","GANADARA (Feat. IU)","IU",72,6990087,71,"Korea"
"583","6I3mqTwhRpn34SLVafSH7G","1uNFoZAHBGtllmzznpCI3s","Ghost","Justin Bieber",89,61412393,91,"Korea"
"584","1mWdTewIgB3gtBM3TOSFhB","3Nrfpe0tUJi4K4DXYWgMUX","Butter","BTS",86,50272154,90,"Korea"
"585","2j1Es5qEl4pD8GEe2WsYgP","7nqOGRxlXj7N2JYbgNEjYH","Darl+ing","SEVENTEEN",66,6882266,76,"Korea"
"586","2LQCNmrPz6cIm1Y3sdwHO4","75MOYjGEyyH5U4ZFHOPvxR","Love Station","Lim Young Woong",44,35690,50,"Korea"
"587","6Kfoo60npYPdvNxMPMiDpX","246dkjvS1zLTtiykXe5h60","Wrapped Around Your Finger","Post Malone",74,37070325,88,"Korea"
"588","4IaxDf2FixiQXq0mW7key9","64k5e9kV9MdukXjFrR5R37","ZOOM","Jessi",84,1322808,69,"Korea"
"589","007S8LPHyug4UrgDWxiCxO","75MOYjGEyyH5U4ZFHOPvxR","Nest","Lim Young Woong",44,35690,50,"Korea"
"590","7rXcCpIAoOUCydkVDMcoPV","3qNVuliS40BLgXGxhdBdqu","INVU","TAEYEON",74,2470247,68,"Korea"
"591","3nnp4wrQCJPbaSZPYt5Wci","75MOYjGEyyH5U4ZFHOPvxR","A Psalm of Life","Lim Young Woong",43,35690,50,"Korea"
"592","4zCIxSnVWpGNghERX4uWZF","49muoiIu4uea4PO8vueUNN","SMILEY(Feat. BIBI)","YENA",70,123333,53,"Korea"
"593","4zCIxSnVWpGNghERX4uWZF","6UbmqUEgjLA6jAcXwbM1Z9","SMILEY(Feat. BIBI)","BIBI",70,421052,66,"Korea"
"594","4KU23Zay3Q1W0c0yJCNczH","2SY6OktZyMLdOnscX3DCyS","Baby I need you","JANNABI",49,222152,52,"Korea"
"595","0fMs0Dj0iHhNZ2X4aLksyo","75MOYjGEyyH5U4ZFHOPvxR","Loving You","Lim Young Woong",43,35690,50,"Korea"
"596","0wHFktze2PHC5jDt3B17DC","2LIk90788K0zvyj2JJVwkJ","First Class","Jack Harlow",84,2186989,87,"Korea"
"597","1t8sqIScEIP0B4bQzBuI2P","2AfmfGFbe0A0WsTYm0SDTx","MY BAG","(G)I-DLE",75,3557944,72,"Korea"
"598","5OiD0uUNxZkSyG3opReDlx","79g2STpP2iV1xfgHuhrhX0","Don′t do That","Leellamarz",47,56866,51,"Korea"
